Date,High,Low,Open,Close,Volume,Adj Close
2016-08-01,106.1500015258789,104.41000366210938,104.41000366210938,106.05000305175781,38167900.0,100.24519348144531
2016-08-02,106.06999969482422,104.0,106.05000305175781,104.4800033569336,33816600.0,98.76113891601562
2016-08-03,105.83999633789062,104.7699966430664,104.80999755859375,105.79000091552734,30202600.0,99.99942779541016
2016-08-04,106.0,105.27999877929688,105.58000183105469,105.87000274658203,27408700.0,100.6171875
2016-08-05,107.6500015258789,106.18000030517578,106.2699966430664,107.4800033569336,40553400.0,102.14730072021484
2016-08-08,108.37000274658203,107.16000366210938,107.5199966430664,108.37000274658203,28037200.0,102.99313354492188
2016-08-09,108.94000244140625,108.01000213623047,108.2300033569336,108.80999755859375,26315200.0,103.41129302978516
2016-08-10,108.9000015258789,107.76000213623047,108.70999908447266,108.0,24008500.0,102.64149475097656
2016-08-11,108.93000030517578,107.8499984741211,108.5199966430664,107.93000030517578,27484500.0,102.57495880126953
2016-08-12,108.44000244140625,107.77999877929688,107.77999877929688,108.18000030517578,18660400.0,102.81255340576172
2016-08-15,109.54000091552734,108.08000183105469,108.13999938964844,109.4800033569336,25868200.0,104.0480728149414
2016-08-16,110.2300033569336,109.20999908447266,109.62999725341797,109.37999725341797,33794400.0,103.9530258178711
2016-08-17,109.37000274658203,108.33999633789062,109.0999984741211,109.22000122070312,25356000.0,103.80094909667969
2016-08-18,109.5999984741211,109.0199966430664,109.2300033569336,109.08000183105469,21984700.0,103.66790771484375
2016-08-19,109.69000244140625,108.36000061035156,108.7699966430664,109.36000061035156,25368100.0,103.93401336669922
2016-08-22,109.0999984741211,107.8499984741211,108.86000061035156,108.51000213623047,25820200.0,103.1261978149414
2016-08-23,109.31999969482422,108.52999877929688,108.58999633789062,108.8499984741211,21257700.0,103.4493179321289
2016-08-24,108.75,107.68000030517578,108.56999969482422,108.02999877929688,23675100.0,102.67000579833984
2016-08-25,107.87999725341797,106.68000030517578,107.38999938964844,107.56999969482422,25086200.0,102.23284149169922
2016-08-26,107.94999694824219,106.30999755859375,107.41000366210938,106.94000244140625,27766300.0,101.63407897949219
2016-08-29,107.44000244140625,106.29000091552734,106.62000274658203,106.81999969482422,24970300.0,101.52003479003906
2016-08-30,106.5,105.5,105.80000305175781,106.0,24863900.0,100.74073791503906
2016-08-31,106.56999969482422,105.63999938964844,105.66000366210938,106.0999984741211,29662400.0,100.83576202392578
2016-09-01,106.80000305175781,105.62000274658203,106.13999938964844,106.7300033569336,26701500.0,101.43450927734375
2016-09-02,108.0,106.81999969482422,107.69999694824219,107.7300033569336,26802500.0,102.38489532470703
2016-09-06,108.30000305175781,107.51000213623047,107.9000015258789,107.69999694824219,26880400.0,102.35636901855469
2016-09-07,108.76000213623047,107.06999969482422,107.83000183105469,108.36000061035156,42364300.0,102.98362731933594
2016-09-08,107.2699966430664,105.23999786376953,107.25,105.5199966430664,53002000.0,100.28453063964844
2016-09-09,105.72000122070312,103.12999725341797,104.63999938964844,103.12999725341797,46557000.0,98.01311492919922
2016-09-12,105.72000122070312,102.52999877929688,102.6500015258789,105.44000244140625,45292800.0,100.2085189819336
2016-09-13,108.79000091552734,107.23999786376953,107.51000213623047,107.94999694824219,62176200.0,102.59396362304688
2016-09-14,113.02999877929688,108.5999984741211,108.7300033569336,111.7699966430664,110888700.0,106.22444915771484
2016-09-15,115.7300033569336,113.48999786376953,113.86000061035156,115.56999969482422,89983600.0,109.83589935302734
2016-09-16,116.12999725341797,114.04000091552734,115.12000274658203,114.91999816894531,79886900.0,109.21815490722656
2016-09-19,116.18000030517578,113.25,115.19000244140625,113.58000183105469,47023000.0,107.94464111328125
2016-09-20,114.12000274658203,112.51000213623047,113.05000305175781,113.56999969482422,34514300.0,107.93512725830078
2016-09-21,113.98999786376953,112.44000244140625,113.8499984741211,113.55000305175781,36003200.0,107.9161148071289
2016-09-22,114.94000244140625,114.0,114.3499984741211,114.62000274658203,31074000.0,108.93304443359375
2016-09-23,114.79000091552734,111.55000305175781,114.41999816894531,112.70999908447266,52481200.0,107.11780548095703
2016-09-26,113.38999938964844,111.55000305175781,111.63999938964844,112.87999725341797,29869400.0,107.27936553955078
2016-09-27,113.18000030517578,112.33999633789062,113.0,113.08999633789062,24607400.0,107.47894287109375
2016-09-28,114.63999938964844,113.43000030517578,113.69000244140625,113.94999694824219,29641100.0,108.29627990722656
2016-09-29,113.80000305175781,111.80000305175781,113.16000366210938,112.18000030517578,35887000.0,106.6141128540039
2016-09-30,113.37000274658203,111.80000305175781,112.45999908447266,113.05000305175781,36379100.0,107.44093322753906
2016-10-03,113.05000305175781,112.27999877929688,112.70999908447266,112.5199966430664,21701800.0,106.93721008300781
2016-10-04,114.30999755859375,112.62999725341797,113.05999755859375,113.0,29736800.0,107.3934097290039
2016-10-05,113.66000366210938,112.69000244140625,113.4000015258789,113.05000305175781,21453100.0,107.44093322753906
2016-10-06,114.33999633789062,113.12999725341797,113.69999694824219,113.88999938964844,28779300.0,108.23925018310547
2016-10-07,114.55999755859375,113.51000213623047,114.30999755859375,114.05999755859375,24358400.0,108.40081787109375
2016-10-10,116.75,114.72000122070312,115.0199966430664,116.05000305175781,36236000.0,110.29208374023438
2016-10-11,118.69000244140625,116.19999694824219,117.69999694824219,116.30000305175781,64041000.0,110.52969360351562
2016-10-12,117.9800033569336,116.75,117.3499984741211,117.33999633789062,37586800.0,111.51807403564453
2016-10-13,117.44000244140625,115.72000122070312,116.79000091552734,116.9800033569336,35192400.0,111.17594146728516
