date,AAPL,Return,42d,252d,512d
2008-08-22,176.79,0.01424200898434147,169.09476190476178,162.48726190476194,128.73183593750016
2008-08-25,172.55,-0.024275537973919098,168.9795238095237,162.6350793650794,128.94453125000018
2008-08-26,173.64,0.006297140887380347,169.10761904761893,162.79932539682542,129.15878906250018
2008-08-27,174.67,0.005914289008908678,169.21666666666655,162.98920634920637,129.37015625000018
2008-08-28,173.74,-0.005338550608526918,169.36666666666656,163.14658730158732,129.5767187500002
2008-08-29,169.53,-0.024530026521912857,169.24404761904748,163.2786507936508,129.7758203125002
2008-09-02,166.19,-0.019898190170429732,169.19666666666652,163.38861111111112,129.9677734375002
2008-09-03,166.96,0.004622550629513568,169.12142857142842,163.4790873015873,130.16386718750022
2008-09-04,161.22,-0.03498437091349052,168.78952380952367,163.57615079365078,130.34667968750023
2008-09-05,160.18,-0.006471708959918589,168.3283333333332,163.67603174603173,130.52806640625022
2008-09-08,157.92,-0.014209607210364907,167.93952380952368,163.77980158730156,130.70406250000022
2008-09-09,151.68,-0.04031553717845964,167.34547619047606,163.83920634920634,130.8660351562502
2008-09-10,151.61,-0.0004616044132212973,166.84619047619034,163.9031746031746,131.03132812500021
2008-09-11,152.65,0.0068362850873964565,166.34071428571414,163.96587301587303,131.1996289062502
2008-09-12,148.94,-0.024604178898387376,165.84785714285698,164.01246031746035,131.3597460937502
2008-09-15,140.36,-0.05933298956748503,165.07523809523792,164.01861111111114,131.5013671875002
2008-09-16,139.88,-0.0034256385198393924,164.31499999999983,164.02444444444447,131.6410156250002
2008-09-17,127.83,-0.09008365601524478,163.4264285714284,163.97250000000003,131.7510742187502
2008-09-18,134.09,0.04780996011162041,162.65976190476172,163.9459920634921,131.8761914062502
2008-09-19,140.91,0.04961017241546273,162.15714285714267,163.94837301587307,132.0092187500002
2008-09-22,131.05,-0.0725424589375979,161.31880952380934,163.89638888888894,132.1235351562502
2008-09-23,126.84,-0.032652480099268855,160.5523809523808,163.81130952380957,132.2296679687502
2008-09-24,128.71,0.014635361991139899,159.7569047619046,163.7142063492064,132.3391992187502
2008-09-25,131.93,0.02470966723439877,159.2219047619046,163.631507936508,132.4519531250002
2008-09-26,128.24,-0.028367970594387726,158.53523809523793,163.52730158730162,132.5575585937502
2008-09-29,105.26,-0.19747002837566469,157.23476190476174,163.3359920634921,132.61841796875018
2008-09-30,113.66,0.07677805594334237,156.15642857142842,163.16662698412705,132.6960937500002
2008-10-01,109.12,-0.04076334177382345,155.02452380952366,162.9708730158731,132.76513671875017
2008-10-02,100.1,-0.08627850777397716,153.75952380952367,162.74142857142868,132.8136523437502
2008-10-03,97.07,-0.030737318597039934,152.24595238095222,162.50662698412708,132.85744140625022
2008-10-06,98.14,0.010962662937622466,150.6733333333332,162.25539682539696,132.90654296875022
2008-10-07,89.16,-0.09596252214408925,148.90166666666653,161.94289682539696,132.93273437500022
2008-10-08,89.79,0.007041102015049349,147.0026190476189,161.63309523809536,132.9565234375002
2008-10-09,88.74,-0.01176286458195397,144.98309523809507,161.32337301587313,132.9806054687502
2008-10-10,96.8,0.08693624833176793,143.07999999999987,161.06373015873027,133.01925781250023
2008-10-13,110.26,0.1301942188790062,141.43619047619035,160.83757936507948,133.08425781250023
2008-10-14,104.08,-0.057681378957287754,139.64476190476176,160.5879761904763,133.14132812500023
2008-10-15,97.95,-0.06070268981369998,137.79261904761893,160.30373015873025,133.18794921875022
2008-10-16,101.89,0.03943665559564428,136.04261904761893,160.02253968253976,133.2397265625002
2008-10-17,97.4,-0.04506758933770445,134.22999999999988,159.72055555555565,133.2838085937502
2008-10-20,98.44,0.010621014874365658,132.38714285714272,159.43492063492076,133.3311132812502
2008-10-21,91.49,-0.07321754883141132,130.41571428571413,159.10607142857154,133.3640429687502
2008-10-22,96.87,0.05714019674684983,128.512857142857,158.75174603174614,133.4090820312502
2008-10-23,98.23,0.013941794248484745,126.74333333333317,158.40373015873027,133.4579101562502
2008-10-24,96.38,-0.019012956474591586,124.90380952380936,158.0608730158731,133.4991601562502
2008-10-27,92.09,-0.04553235147891098,122.93761904761888,157.6933730158731,133.5325000000002
2008-10-28,99.91,0.08150342101165153,121.17976190476173,157.35535714285726,133.58037109375022
2008-10-29,104.55,0.045395645129715445,119.63261904761889,157.02817460317473,133.63947265625023
2008-10-30,111.04,0.06022507088385194,118.31952380952366,156.71503968253984,133.71078125000022
2008-10-31,107.59,-0.03156279015267664,116.90595238095223,156.39817460317474,133.7666406250002
2008-11-03,106.96,-0.005872773812130144,115.61404761904747,156.07710317460328,133.81939453125023
2008-11-04,110.99,0.03698517437020044,114.44285714285698,155.77873015873027,133.87707031250022
2008-11-05,103.3,-0.07180273103829521,113.14238095238079,155.42757936507948,133.92052734375022
2008-11-06,99.1,-0.04150793478965063,111.89047619047604,155.0815476190477,133.95455078125025
2008-11-07,98.24,-0.008715976937110024,110.61976190476175,154.77507936507945,133.98589843750025
2008-11-10,95.88,-0.024316054832648676,109.26809523809509,154.49932539682547,134.01611328125026
2008-11-11,94.77,-0.011644506084080032,107.97833333333321,154.26523809523815,134.04414062500027
2008-11-12,90.12,-0.0503107879180597,106.78214285714273,153.94841269841277,134.06179687500025
2008-11-13,96.44,0.06777893774892645,105.74785714285701,153.6719444444445,134.09554687500025
2008-11-14,90.24,-0.06644826556322156,104.852857142857,153.3780555555556,134.11753906250027
2008-11-17,88.14,-0.023546328335907717,103.75880952380939,153.06753968253972,134.13677734375028
2008-11-18,89.91,0.0198827105828405,102.54452380952368,152.77373015873022,134.15669921875028
2008-11-19,86.29,-0.041095453476465295,101.47880952380939,152.44611111111118,134.16798828125027
2008-11-20,80.49,-0.06958076341457378,100.37523809523795,152.09702380952388,134.1641601562503
2008-11-21,82.58,0.02563456735230176,99.27690476190462,151.744007936508,134.1626757812503
2008-11-24,92.95,0.11829419370950899,98.34880952380936,151.42817460317465,134.1818750000003
2008-11-25,90.8,-0.023402428560205503,97.4573809523808,151.09480158730167,134.1944726562503
2008-11-26,95.0,0.04521760599329325,97.21309523809508,150.75662698412705,134.2140039062503
2008-11-28,92.67,-0.024832096001940737,96.71333333333318,150.39305555555563,134.2308398437503
2008-12-01,88.93,-0.04119525218705126,96.23261904761891,150.02285714285722,134.23732421875027
